id,letter_id,sentence,letter_sentence_index
2055,65,"Så gik vi hjem og Pinsedag var jeg den sidste der gik i seng, og jeg gik kl. 8 og anden Pinsedag kl. 7½.  så fik vi godt udsovet til næste dag kl. 7  I hele udloven havde jeg ingen Tjæneste , jeg havde en lille  Trykkommando hver dag.",11
2056,65,Så var jeg inde i byen for Feldveblen og så hyppede jeg kartofler og lign.,12
2057,65,I går var den første dag efter Pinse at jeg havde tjæneste med.,13
2058,65,"I ved at jeg skrev at jeg var på vagt for Fanen, da de drog afsted, de to andre der stod sammen med mig der for Fanen var også to Rekrutter; men da de som ellers plejer at have den post var på udlov, måtte de to jo, og de; bliver vist bægge straffet med 3 dage.",14
2059,65,Den ene havde ikke præsenteret godt nok og den anden var ikke i lige linje med Skilderhuset da.,15
2060,65,han præsenterede.,16
2061,65,Det er nu i vingel med den en; men den anden går imorgen.,17
2062,65,"Det er nu en hel forbistret en den Oberst, så man skal passe grulig på der.",18
2063,65,Når jeg står der rører jeg mig ikke afstedet de to timer.,19
2064,65,"I spurgte om, når vi gik til Aryz; det gør vi på første Aars-mødedag, Lørdag morgen kl. 2 og kl. 10 er vi der.",20
2065,65,"Det vil blive en temmelig stram dag, i sådan en varme.",21
2066,65,"Her er det nemlig så varmt, at blot man rører sig lidt sveder man. Men vi vil dog hellere have varmen end kulden i vinter.",22
2067,65,"Nej, lille Mor, hvad jeg lærte, eller hvad  I lærte mig som lille, det glemmer jeg ikke  som stor, og glemmer det aldrig.",23
2068,65,"Og om jeg aldrig er så træt så forglemmer jeg aldrig at sige tak for mit kære hjem, og fordi det går mig så godt.",24
2069,65,"Ja, nu får I ikke mere i dag, jeg skal nemlig ind til byen efter mine fotografier, når de ellers er færdig.",25
2070,65,"Jeg fik mig fotograferet anden pinsedag, ellers kommer den en dag med det første.",26
2071,65,Og en pakke skal I ikke sende mig; men en skilling til når jeg kommer tilbage fra Aryz.,27
2072,65,"I kan jo sende mig 10 eller 15 mark om en 14 dage, sådan at jeg har dem, når jeg kommer igen den 4. Juli.",28
2073,65,Til mine fotografier og Aryz har jeg nok; men så er det også nok forbi.,29
2074,65,Min adr. er som før blot Aryz istedet for Løtzen fra Lørdag af.,30
2075,65,Med Hilsen fra eders Peter,31
2076,65,Send mig nogle Frimærker til Aryz.,32
2077,66,Kære forældre!,0
2078,66,"En lille Hilsen sender vi to jer, vi  lod os tage sammen på Prospekt.",1
2079,66,"Vi har haft et par strenge dage, de siger, at det var lige så slemt som på Vinter Øvelsen.",2
2080,66,"Jeg var så heldig at komme på vagt og travede således siden hen de 60 kilo, som de har lavet.",3
2081,66,I efter middag får vi en Middags    det er skam nyt.,4
2082,66,Ja ikke mere før fra Arys.,5
2083,66,Med Hilsen eders Peter.,6
2084,67,Kære Forældre!,0
2085,67,Tak for pakken og brevet i går.,1
2086,67,"Pakken fik jeg dagen før jeg kom her hen; men jeg stoppede hele pakken i Kogeapparatet, det kunde udmærket gå.",2
2087,67,"Og den er jo god her, for alting er jo doppelt så dyrt her som i Løtzen.",3
2088,67,"Og man kan jo ikke have så meget på oplag, da vi jo ingen Skab har.",4
2089,67,"Vi ligger I8o mand i en hel ny hestestald, hvor vi bliver liggende til den 19, så kommer vi i de rigtige barakker.",5
2090,67,"Men vi vilde næsten hellere blive liggende her, hvor vi er, da det er så lyst og luftigt.",6
2091,67,"Turen her hen igår faldt mig helt let, jeg kunde godt have gået 10 kilo.",7
2092,67,til.,8
2093,67,"Jeg mærkede slet ikke noget til det, da vi havde ligget en time efter vi var kommen herhen.",9
2094,67,"Men der var mange, som måtte blive undervejs, en 10 stykker blev slappe og faldt om, hvor ser det dog grim ud, når en der falder om, og man blir så skidt tilpas, når man ser det.",10
2095,67,Min sidemand faldt også.,11
2096,67,Der ligger 45 i Sengen i dag.,12
2097,67,"Jeg stod op kl. 5 og vaskede mig og sådan noget, og nu sidder jeg og skriver ved Hakkelseskisten.",13
2098,67,"Mange har slet ikke sovet i deres fødder, da de er fulde af blærer, og skindet er næsten helt borte.",14
2099,67,Men de løber jo også om i noget skident og dårlige Strømper.,15
2100,67,"I går aften fik jeg at vide, at Artilleriet No.",16
2101,67,73 var også her.,17
2102,67,Jeg var henne på Skrivestuen og spurgte om en time længere udlov.,18
2103,67,"Ja, sagde Feldveblen, dig kan jeg jo give det, da du jo ikke drikker dig fuld; men ingen sige det til.",19
2104,67,"Jeg satte så af for at finde Niels Skau, han vilde lige til at gå i seng men så fik han også en time længere, og så lå vi ude ved hans Barakke og snakkede til kl. 11.",20
2105,67,"Nu i dag skal vi jo have fat på ham Vollau, som Mads kender, og Petersen og Poulsen.",21
2106,67,"Niels Skau er Hestetjæner for Obersten, og han mente også, han blev det næste år.",22
2107,67,"De fire første dage nu har vi Divisionsøvelse, det er det værste der gives; men det er jo dog kun 3 uger her og så er vi også færdig for i år.",23
2108,67,"Manøveren er ikke nær så slem som her, siger de alle.",24
2109,67,Men vi holder det vel nok ud.,25
2110,67,Vi kan jo altid skimte udloven bag ved alt dette her.,26
2111,67,"Vi ved ikke bestemt endnu, når vi kommer hjem; men vi regner med den 15 -20, og vi regner jo også med en tre uger.",27
2112,67,"Vi ligger lige for tiden 9000 mand her, så I kan nok forstå, der er røre i det.",28
2113,67,"Ja nu har jeg ikke meget mere denne gang, en lille pakke kan I godt sende mig,",29
2114,67,blot skrive Arys i stedet for Løtzen.,30
2115,67,Med Hilsen fra Peter.,31
2116,67,"Mine penge må I hellere sende af i næste uge, da jeg synes, det svinder grulig i dem, og her i Arys vil det jo vist nok ikke blive bedre.",32
2117,67,"Jeg har helt forglemt at fortælle Jer, at jeg har fået første Præmie i Sport, i Turnen og Fodbold, som jo også er min Specialitet.",33
2118,67,"Det er en stor bog om krigen 1870-71, men det er jo på tysk desværre, for jeg har aldrig set så fin en bog, og prisen er 10 M 80 p, så den er jo ikke helt billig.",34
2119,67,Jeg tager den med hjem.,35
2120,67,"Jeg vil helst have at I tager af mine egne penge i Sparekassen, for jeg skal jo snart have nogle igen til rejsen, og jeg har jo dog disse penge til Soldatertiden.",36
2121,67,Endnu en Hilsen fra Eders Peter.,37
2122,68,Kære Forældre!,0
2123,68,"Tak for brevet igår, og for pakken, som vel kommer en af de første dage.",1
2124,68,"Det er dog en sær masse udlykker, der er sket derhjemme i den sidste tid; Nej her behøver vi ikke at være bange for badningen, da det kun er en kanal, vi bader i, og nu hvor der kun er knædybde.",2
2125,68,"Men der er jo endda mange, som ikke tør gå i det; men her skal de jo, det er jo af den slags som Ole.",3
2126,68,Vi har haft det temmelig strengt i denne uge.,4
2127,68,"Det er nemlig så varmt, og vand kan man ikke løbe hen til, da der ingen kilde er.",5
2128,68,"Men i disse dage der var så mange mand der kæmpede, gik der ikke mindre end 67 spænd Heste med vogne til vand, og vi blev alle godt forsynet.",6
2129,68,"Nu går det i Regimentet, nu er det ikke så slemt.",7
2130,68,"Vi rykker gærne ud kl. 4 og går til kl. 12, så får vi Middagsmad og har så 3 timer fri, hvor vi kan gå i seng.",8
2131,68,"Så bagefter gør vi Gevær rent, da vi skyder jo hver dag.",9
2132,68,"Der har jeg en lille fordel, for jeg bruger jo ingen Gevær som Ordonans, da pudser jeg gærne mine sager til næste dag, og så kan jeg jo gå lidt i byen om aftenen, når de andre pudser.",10
2133,68,"Niels Skau kommer gærne henved kl. 6 og så går vi en lille tur rundt til alle de andre og snakker et par ord med dem, og nogle kan vi jo også få med.",11
2134,68,"I de tre dage, da hele Armeen var samlet, var jeg skam ikke helt glad, og da havde jeg det dobbelt så svært som de andre.",12
2135,68,"Da var der jo så mange Officerer, og nu er det jo om at kende dem alle fra hverandre.",13
2136,68,"Og så får man så mange Ordrer, så det løber helt rundt i Hovedet.",14
2137,68,"Den sidste dag var jeg på Cykle, da kunde det jo bedre gå.",15
2138,68,"Men det går jo ikke altid på vejen, nej tværs over Agrene.",16
2139,68,"Når så slaget er forbi, går det jo hjemad med Regimentsmusikken i Spidsen, det letter grulig.",17
2140,68,"Det dårligste er med kosten, for den dur næsten ikke, de vil jo vist benytte dem af det, i de store køkkener.",18
2141,68,"Men vi har noget godt brød, og så går det jo løs med brød og smør og kold kaffe.",19
2142,68,"Ja nu vil jeg ikke fortælle mere, da det er en udro her på Stuen, vi ligger jo kun 50 mand, og i dag er det jo Søndag, da går munden jo.",20
2143,68,"Om udloven har jeg ikke hørt endnu, men udlov får vi, det har Hauptmanden sagt.",21
2144,68,"Når jeg kommer hjem tager jeg mine Strømper med, så kommer jeg vist til at have et par mere med; men I skal ingen sende herop før \udloven, da det jo ikke lønner sig for de 4 uger.",22
2145,68,Nu mange Hilsener fra eders Peter.,23
2146,68,Kanske der kommer et kort fra os danskere i eftermiddag.,24
2147,69,Kære Forældre!,0
2148,69,Tak for brevet idag.,1
2149,69,"Ja nu er det da endelig bleven aften, skønt det har varet længe.",2
2150,69,Vi har været i gang siden i morgen kl. 2. og til kl. 5 i eftermiddag.,3
2151,69,"Det har nemlig været slut på Regiments-ekserceren, nu går det i det sidste i Brigaden.",4
2152,69,"Og nu har vi jo også kun 5 tjænestedage, før vi igen kan komme tilbage til Løtzen.",5
2153,69,"Men i sidste uge har vi også haft det strengt, en morgen har vi sovet til kl. 3½ ellers altid før.",6
2154,69,"Sygehuset er helt overfyldt, og i dag kom der to fra vor komp.",7
2155,69,derind.,8
2156,69,"Jeg har nu ikke mærket meget til overanstrængelserne, men man er jo dog alligevel så slap.",9
2157,69,"Et lille Eks., nu har jeg begyndt mindst 7-8 gange på Hansens tale ved Aarsmødet; men jeg er hver gang falden i søvn, og jeg kan ellers aldrig sove sådan på stående fode, men her bliver man vant til alt.",10
2158,69,"Det værste er med føden, for det er noget, der kræver noget, og vi får næsten det bare vand, en brød snupper vi i tre dage.",11
2159,69,"Men  er nød til at have lidt, vi er en tre stykker, som hører til vor kantine (danskere), vi tager os et Tallerkenfuld kartofler et par gange om ugen, det er helt udmærket og koster kun 40 p.",12
2160,69,"På sådan et Portion kan man gå længe, da man bliver fuldstændig sat af det.",13
2161,69,"Nej pakke skal I ikke sende mig mere til Arys; men jeg vil gærne have en, så snart jeg kommer hjem til Løtzen igen.",14
2162,69,"I kan jo sende den af Torsdag, så kommer den vel til Søndag middag.",15
2163,69,Så lidt angående udloven.,16
2164,69,"Vi har hørt en lille nys om det, men ikke meget.",17
2165,69,Det skulde nemlig deles i to dele.,18
2166,69,Den første udlov skulde gå fra den 10. juli til 25. og den anden fra 24 - 10 August.,19
2167,69,"Nu ved jeg ikke, hvilken en jeg kommer med, da vi vist skal uddannes, os der skal være Gefr.",20
2168,69,"Og om det bliver først eller sidst ved jeg ikke; men skal nok skrive så snart jeg drager an om udlov, og jeg tænker jo at ville have en uge mere, og hvis denne uddannelse ikke kommer i vejen, tænker jeg også nok jeg får det, da jeg står forfærdelig godt ved Hauptmanden.",21
2169,69,"Men den 15. August skal alle være tilbage igen, da Manøveren begynder på Mors fødselsdag og slutter den 15. Sept.",22
2170,69,I skrev om mine Rejsepenge.,23
2171,69,"Ja jeg synes næsten jeg får for mange i denne tid; men vi kan ikke komme igennem her, og nu har jeg fået mig fotograferet og sådan noget som tager alt.",24
2172,69,"I må hellere sende mig 25 - 30 mark, og til omkring ved den 10, i så fald jeg skulde komme først.",25
2173,69,"Maren skal jeg nok sende et billede, men de ligger jo i Løtzen.",26
2174,69,"Nu kan jeg ikke mere, da øjnene falder til, men i morgen kan vi jo sove til kl. 7 så kan vi da få ordentlig udsovet.",27
2175,69,Med Hilsen Peter Mærsk,28
2176,70,Kære Forældre.',0
2177,70,"Nu er vi Gud ske lov kommen godt til Løtzen igen, vi kom i eftermiddag.",1
2178,70,"Og har nu sovet tre timer, de andre er gået til Stationen efter sager, jeg kunde blive her, da der var nok for uden, og så kan jeg jo skrive hjem.",2
2179,70,"Sidste uge har været temmelig streng, og mange måtte til sengs, jeg tror, der er en 15 syge, eller kan da ihverfald ingen tjæneste lave med.",3
2180,70,"Og så var det så varmt, at mange besvimede og faldt om, det var mest, når vi var på hjemvejen.",4
2181,70,"På Fredag faldt bægge mine Sid« kammerater; men bliver så skidt tilpas, når de sådan falder 01 To af os gik lige og talte sammen, og på en gang sagde han, Mærsk tag min Tornyster, og jeg havde båret den en 10 minutter så faldt han om, og en halv time efter faldt den anden.",5
2182,70,"Men de kommer jo snart til kræfter igen, og så er det dog mest af dem, der drikker og ryger de mange Cigaretter.",6
2183,70,"Vi kan ellers ikke klage, for de gjorde alt mulig for os, med vand og lod os af og til tage den svære Tornyster af.",7
2184,70,"Jeg var så vant til min Tornyster, at jeg kunde slet ikke mærke den.",8
2185,70,"Men jeg er skam glad ved at vi er hjemme igen, og nu til næste år kan man jo gå med to Tornyster, så kan man jo gøre det med.",9
2186,70,Og jeg har også haft mange gode timer der som Ordonans; men så havde jeg det til tider også sværere.,10
2187,70,"Når de andre kunde ligge, kunde jeg løbe rundt, og kunde hverken finde Adjudanten eller Officerer.",11
2188,70,"I dag fulgte Regimentsmusikken os helt til Løtzen, så det gik helt let.",12
2189,70,"Men da vi kom på Stuen og fik Skabene op, så vi til os andre, da alle Skabene var tom, og især Spisekammeren.",13
2190,70,"Jeg tror aldrig det er passeret, at vi ikke har haft noget på vor Stue.",14
2191,70,Men vi måtte jo ned i kantinen og have lidt pølse og Smør.,15
2192,70,"Men vi vænter alle efter pakker, så vi må jo hjælpe os afsted så længe.",16
2193,70,Om udloven har vi ikke hørt uden det jeg skrev sidste gang.,17
2194,70,"I skrev om, hvad jeg helst vilde have i pakken, ja det er snart det samme.",18
2195,70,"Men jeg tror nok, at rå flæsk er det bedste, og de Frikadeller med Sovs er også gode nok.",19
2196,70,"Sidste aften i Arys tog alle os danskere afsked med hinanden, jeg tror vi var en 16 stykker.",20
2197,70,"Der var 4 af dem fra Lyk, som drog på udlov nu på Søndag.",21
2198,70,To af dem skal også være Gefr.,22
2199,70,"og de fik kun 14 dage, jeg er nu ikke tilfreds dermed foreløbig.",23
2200,70,"Jeg giver straks ind om 8 dage mere, når jeg kun får ik dage, og jeg er kommen hjem.",24
2201,70,"Vi har ingen tjæneste nu i de 4 første dage, da skal vi have vore sager rengjort, for det så jo grulig ud nu fra Arys.det støvede sådan, at man var helt sort i Hovedet, når man kom hjem om middagen.",25
2202,70,"Generalen sagde også, at vi rykkede ud som Parade Soldater, men kom hjem som Sviner, og det er virkelig også sandt.",26
2203,70,"Ja nu vil jeg ikke mere denne gang, nu skal jeg se, om jeg har fået alle mine sager med hjem, for nu er de kommen hjem med det.",27
2204,70,"Og så går jeg i min Seng igen, som I kan tro jeg er glad ved.",28
2205,70,Med Hilsen fra eders Peter Mærsk.,29
